"","Sample","downloaded","mapped","asked","circ","path","Type","Cellline","OncotreeLineage","is_ecDNA"
"4536","SRP241932_SRS5993412_GSM4271485_ChIP_Input_SK-OV-3_ChIP_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP241932_SRS5993412_GSM4271485_ChIP_Input_SK-OV-3_ChIP_OV","Input","SKOV3","Ovary/Fallopian Tube","0"
"4537","SRP199786_SRS4840967_GSM3830031_Input_FT282_ChIP_ChIP_2_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP199786_SRS4840967_GSM3830031_Input_FT282_ChIP_ChIP_2_OV","Input","FT282","Ovary/Fallopian Tube","0"
"4538","SRP250286_SRS6195352_GSM4331061_s1B11H-1_input_ChIP_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP250286_SRS6195352_GSM4331061_s1B11H-1_input_ChIP_OV","Input","SKOV3","Ovary/Fallopian Tube","1"
"4539","SRP250286_SRS6195353_GSM4331063_s1B11H-2_input_ChIP_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP250286_SRS6195353_GSM4331063_s1B11H-2_input_ChIP_OV","Input","SKOV3","Ovary/Fallopian Tube","1"
"4540","SRP250286_SRS6195355_GSM4331065_s1B11H-3_input_ChIP_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP250286_SRS6195355_GSM4331065_s1B11H-3_input_ChIP_OV","Input","SKOV3","Ovary/Fallopian Tube","1"
"4541","SRP250286_SRS6195359_GSM4331069_sSKOV3-2_input_ChIP_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP250286_SRS6195359_GSM4331069_sSKOV3-2_input_ChIP_OV","Input","SKOV3","Ovary/Fallopian Tube","1"
"4542","SRP250286_SRS6195358_GSM4331067_sSKOV3-1_input_ChIP_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP250286_SRS6195358_GSM4331067_sSKOV3-1_input_ChIP_OV","Input","SKOV3","Ovary/Fallopian Tube","1"
"4543","SRP250286_SRS6195361_GSM4331071_sSKOV3-3_input_ChIP_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP250286_SRS6195361_GSM4331071_sSKOV3-3_input_ChIP_OV","Input","SKOV3","Ovary/Fallopian Tube","1"
"4544","SRP259018_SRS6559735_GSM4504721_CON_input_ChIP_1_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP259018_SRS6559735_GSM4504721_CON_input_ChIP_1_OV","Input","KGN","Ovary/Fallopian Tube","1"
"4545","SRP259018_SRS6559735_GSM4504721_CON_input_ChIP_2_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP259018_SRS6559735_GSM4504721_CON_input_ChIP_2_OV","Input","KGN","Ovary/Fallopian Tube","1"
"4546","SRP259018_SRS6559739_GSM4504725_Butyrate_input_ChIP_1_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP259018_SRS6559739_GSM4504725_Butyrate_input_ChIP_1_OV","Input","KGN","Ovary/Fallopian Tube","1"
"4547","SRP259018_SRS6559739_GSM4504725_Butyrate_input_ChIP_2_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP259018_SRS6559739_GSM4504725_Butyrate_input_ChIP_2_OV","Input","KGN","Ovary/Fallopian Tube","1"
"4548","SRP268138_SRS6880066_GSM4629049_Kuramochi_Input_ChIP_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP268138_SRS6880066_GSM4629049_Kuramochi_Input_ChIP_OV","Input","KURAMOCHI","Ovary/Fallopian Tube","0"
"4549","SRP268138_SRS6880071_GSM4629054_Kuramochi_Input_for_CTCF_ChIP_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP268138_SRS6880071_GSM4629054_Kuramochi_Input_for_CTCF_ChIP_OV","Input","KURAMOCHI","Ovary/Fallopian Tube","0"
"4550","SRP277536_SRS7204411_GSM4728110_JHOC5_Input_ChIP_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204411_GSM4728110_JHOC5_Input_ChIP_OV","Input","JHOC5","Ovary/Fallopian Tube","0"
"4551","SRP277536_SRS7204413_GSM4728112_ES2_Input_ChIP_1_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204413_GSM4728112_ES2_Input_ChIP_1_OV","Input","ES2","Ovary/Fallopian Tube","1"
"4552","SRP277536_SRS7204415_GSM4728114_HeyA8_Input_ChIP_1_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204415_GSM4728114_HeyA8_Input_ChIP_1_OV","Input","HEYA8","Ovary/Fallopian Tube","0"
"4553","SRP277536_SRS7204415_GSM4728114_HeyA8_Input_ChIP_2_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204415_GSM4728114_HeyA8_Input_ChIP_2_OV","Input","HEYA8","Ovary/Fallopian Tube","0"
"4554","SRP439428_SRS17815235_GSM7426500_HSSY_input_R1_ChIP_SARC",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP439428_SRS17815235_GSM7426500_HSSY_input_R1_ChIP_SARC","Input","HSSYII","Soft Tissue","0"
"4555","SRP277536_SRS7204413_GSM4728112_ES2_Input_ChIP_2_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204413_GSM4728112_ES2_Input_ChIP_2_OV","Input","ES2","Ovary/Fallopian Tube","1"
"4556","SRP157072_SRS3647713_GSM3328079_OVCA429shGRHL2_input_DNA_ChIP_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP157072_SRS3647713_GSM3328079_OVCA429shGRHL2_input_DNA_ChIP_OV","Input","OVCA429","Ovary/Fallopian Tube","0"
"4557","SRP277536_SRS7204417_GSM4728116_RMG-II_Input_ChIP_1_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204417_GSM4728116_RMG-II_Input_ChIP_1_OV","Input","RMGII","Ovary/Fallopian Tube","0"
"4558","SRP277536_SRS7204417_GSM4728116_RMG-II_Input_ChIP_2_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204417_GSM4728116_RMG-II_Input_ChIP_2_OV","Input","RMGII","Ovary/Fallopian Tube","1"
"4559","SRP277536_SRS7204419_GSM4728118_EFO27_Input_ChIP_1_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204419_GSM4728118_EFO27_Input_ChIP_1_OV","Input","EFO27","Ovary/Fallopian Tube","0"
"4560","SRP277536_SRS7204419_GSM4728118_EFO27_Input_ChIP_2_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204419_GSM4728118_EFO27_Input_ChIP_2_OV","Input","EFO27","Ovary/Fallopian Tube","0"
"4561","SRP277536_SRS7204423_GSM4728122_VOA1056_Input_ChIP_1_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204423_GSM4728122_VOA1056_Input_ChIP_1_OV","Input","VOA1056","Ovary/Fallopian Tube","0"
"4562","SRP277536_SRS7204423_GSM4728122_VOA1056_Input_ChIP_2_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204423_GSM4728122_VOA1056_Input_ChIP_2_OV","Input","VOA1056","Ovary/Fallopian Tube","0"
"4563","SRP277536_SRS7204424_GSM4728102_MCAS_Input_ChIP_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204424_GSM4728102_MCAS_Input_ChIP_OV","Input","MCAS","Ovary/Fallopian Tube","0"
"4564","SRP277536_SRS7204426_GSM4728104_OAW42_Input_ChIP_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204426_GSM4728104_OAW42_Input_ChIP_OV","Input","OAW42","Ovary/Fallopian Tube","0"
"4565","SRP277536_SRS7204428_GSM4728106_Kuramochi_Input_ChIP_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204428_GSM4728106_Kuramochi_Input_ChIP_OV","Input","KURAMOCHI","Ovary/Fallopian Tube","0"
"4566","SRP277536_SRS7204430_GSM4728108_GTFR230_Input_ChIP_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204430_GSM4728108_GTFR230_Input_ChIP_OV","Input","GTFR230","Ovary/Fallopian Tube","0"
"4567","SRP280215_SRS7328531_GSM4769717_ChIP-input_ChIP_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP280215_SRS7328531_GSM4769717_ChIP-input_ChIP_OV","Input","A2780","Ovary/Fallopian Tube","0"
"4568","SRP277536_SRS7204421_GSM4728120_UWB1.289_Input_ChIP_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP277536_SRS7204421_GSM4728120_UWB1.289_Input_ChIP_OV","Input","UWB1289","Ovary/Fallopian Tube","0"
"4569","SRP303949_SRS8155117_A2780-P_Input_rep2_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP303949_SRS8155117_A2780-P_Input_rep2_OV","Input","A2780","Ovary/Fallopian Tube","1"
"4570","SRP303949_SRS8155137_A2780-R_Input_rep2_OV",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP303949_SRS8155137_A2780-R_Input_rep2_OV","Input","A2780","Ovary/Fallopian Tube","0"
"4571","SRP303949_SRS8155136_A2780-R_Input_rep1_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP303949_SRS8155136_A2780-R_Input_rep1_OV","Input","A2780","Ovary/Fallopian Tube","1"
"4572","SRP002178_SRS041881_GSM487697_Mitotic_Input_DNA_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP002178_SRS041881_GSM487697_Mitotic_Input_DNA_BLCA","Input","T24","Bladder/Urinary Tract","0"
"4573","SRP002178_SRS041882_GSM487698_G0_G1_Input_DNA_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP002178_SRS041882_GSM487698_G0_G1_Input_DNA_BLCA","Input","T24","Bladder/Urinary Tract","0"
"4574","SRP311654_SRS8532406_GSM5195947_J82_input_rep1_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP311654_SRS8532406_GSM5195947_J82_input_rep1_ChIP_BLCA","Input","J82","Bladder/Urinary Tract","0"
"4575","SRP311654_SRS8532407_GSM5195948_J82_input_rep2_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP311654_SRS8532407_GSM5195948_J82_input_rep2_ChIP_BLCA","Input","J82","Bladder/Urinary Tract","0"
"4576","SRP315565_SRS8740305_GSM5255990_Pooled_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP315565_SRS8740305_GSM5255990_Pooled_Input_ChIP_BLCA","Input","UMUC1","Bladder/Urinary Tract","0"
"4577","SRP355440_SRS11694607_GSM5821789_5637_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP355440_SRS11694607_GSM5821789_5637_Input_ChIP_BLCA","Input","5637","Bladder/Urinary Tract","0"
"4578","SRP355431_SRS11694544_GSM5822228_KK47_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP355431_SRS11694544_GSM5822228_KK47_Input_ChIP_BLCA","Input","KK47","Bladder/Urinary Tract","0"
"4579","SRP355587_SRS11700569_GSM5822828_SCaBER_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP355587_SRS11700569_GSM5822828_SCaBER_Input_ChIP_BLCA","Input","KK47","Bladder/Urinary Tract","0"
"4580","SRP355457_SRS11695972_GSM5822546_MGHU3_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP355457_SRS11695972_GSM5822546_MGHU3_Input_ChIP_BLCA","Input","MGHU3","Bladder/Urinary Tract","0"
"4581","SRP355598_SRS11701135_GSM5823036_SD48_Input_rep2_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP355598_SRS11701135_GSM5823036_SD48_Input_rep2_ChIP_BLCA","Input","SD48","Bladder/Urinary Tract","0"
"4582","SRP355598_SRS11701129_GSM5823029_SD48_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP355598_SRS11701129_GSM5823029_SD48_Input_ChIP_BLCA","Input","SD48","Bladder/Urinary Tract","0"
"4583","SRP066526_SRS1172559_GSM1948901_J82_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP066526_SRS1172559_GSM1948901_J82_Input_ChIP_BLCA","Input","J82","Bladder/Urinary Tract","0"
"4584","SRP066526_SRS1172555_GSM1948905_T24_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP066526_SRS1172555_GSM1948905_T24_Input_ChIP_BLCA","Input","T24","Bladder/Urinary Tract","0"
"4585","SRP066526_SRS1172557_GSM1948903_5637_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP066526_SRS1172557_GSM1948903_5637_Input_ChIP_BLCA","Input","5637","Bladder/Urinary Tract","0"
"4586","SRP372260_SRS12747338_GSM6065928_RT112_input_ChIP_BLCA",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP372260_SRS12747338_GSM6065928_RT112_input_ChIP_BLCA","Input","RT112","Bladder/Urinary Tract","1"
"4587","SRP372260_SRS12747341_GSM6065931_UM-UC-3_input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP372260_SRS12747341_GSM6065931_UM-UC-3_input_ChIP_BLCA","Input","UMUC3","Bladder/Urinary Tract","0"
"4588","SRP388349_SRS14318717_GSM6402514_HT1376_input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP388349_SRS14318717_GSM6402514_HT1376_input_ChIP_BLCA","Input","HT1376","Bladder/Urinary Tract","0"
"4589","SRP388349_SRS14318719_GSM6402516_UMUC9_input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP388349_SRS14318719_GSM6402516_UMUC9_input_ChIP_BLCA","Input","UMUC9","Bladder/Urinary Tract","0"
"4590","SRP397670_SRS15144554_GSM6588849_T24_H3K27ac_input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP397670_SRS15144554_GSM6588849_T24_H3K27ac_input_ChIP_BLCA","Input","T24","Bladder/Urinary Tract","0"
"4591","SRP303949_SRS8155116_A2780-P_Input_rep1_OV",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP303949_SRS8155116_A2780-P_Input_rep1_OV","Input","A2780","Ovary/Fallopian Tube","1"
"4592","SRP397670_SRS15144558_GSM6588853_5637_H3K27ac_input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP397670_SRS15144558_GSM6588853_5637_H3K27ac_input_ChIP_BLCA","Input","5637","Bladder/Urinary Tract","0"
"4593","SRP397670_SRS15144556_GSM6588851_HT1376_H3K27ac_input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP397670_SRS15144556_GSM6588851_HT1376_H3K27ac_input_ChIP_BLCA","Input","HT1376","Bladder/Urinary Tract","0"
"4594","SRP397670_SRS15144560_GSM6588855_J82_H3K27ac_input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP397670_SRS15144560_GSM6588855_J82_H3K27ac_input_ChIP_BLCA","Input","J82","Bladder/Urinary Tract","0"
"4595","SRP397670_SRS15144564_GSM6588859_RT4_H3K27ac_input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP397670_SRS15144564_GSM6588859_RT4_H3K27ac_input_ChIP_BLCA","Input","RT4","Bladder/Urinary Tract","0"
"4596","SRP397670_SRS15144562_GSM6588857_RT112_H3K27ac_input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP397670_SRS15144562_GSM6588857_RT112_H3K27ac_input_ChIP_BLCA","Input","RT112","Bladder/Urinary Tract","0"
"4597","SRP397670_SRS15144566_GSM6588861_T24_FRA1_Input_ChIP_BLCA_1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP397670_SRS15144566_GSM6588861_T24_FRA1_Input_ChIP_BLCA_1","Input","T24","Bladder/Urinary Tract","0"
"4598","SRP397670_SRS15144568_GSM6588863_T24_FLI1_Input_ChIP_BLCA_1",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP397670_SRS15144568_GSM6588863_T24_FLI1_Input_ChIP_BLCA_1","Input","T24","Bladder/Urinary Tract","0"
"4599","SRP397670_SRS15144566_GSM6588861_T24_FRA1_Input_ChIP_BLCA_2",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP397670_SRS15144566_GSM6588861_T24_FRA1_Input_ChIP_BLCA_2","Input","T24","Bladder/Urinary Tract","0"
"4600","SRP397670_SRS15144568_GSM6588863_T24_FLI1_Input_ChIP_BLCA_2",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP397670_SRS15144568_GSM6588863_T24_FLI1_Input_ChIP_BLCA_2","Input","T24","Bladder/Urinary Tract","1"
"4601","SRP404662_SRS15538531_GSM6684678_T24_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP404662_SRS15538531_GSM6684678_T24_Input_ChIP_BLCA","Input","T24","Bladder/Urinary Tract","0"
"4602","SRP404662_SRS15538535_GSM6684682_BdEC_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP404662_SRS15538535_GSM6684682_BdEC_Input_ChIP_BLCA","Input","BDEC","Bladder/Urinary Tract","0"
"4603","SRP092083_SRS1758723_GSM2359483_RT112_6_Input_THZ1_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP092083_SRS1758723_GSM2359483_RT112_6_Input_THZ1_ChIP_BLCA","Input","RT112","Bladder/Urinary Tract","0"
"4604","SRP473006_SRS19589637_GSM7908946_BIU87_INPUT_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP473006_SRS19589637_GSM7908946_BIU87_INPUT_ChIP_BLCA","Input","BIU87","Bladder/Urinary Tract","0"
"4605","SRP092083_SRS1758724_GSM2359484_RT112_5_Input_DMSO_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP092083_SRS1758724_GSM2359484_RT112_5_Input_DMSO_ChIP_BLCA","Input","RT112","Bladder/Urinary Tract","0"
"4606","SRP092083_SRS1758725_GSM2359485_RT112_8_Input_combo_BGJ398_plus_THZ1_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP092083_SRS1758725_GSM2359485_RT112_8_Input_combo_BGJ398_plus_THZ1_ChIP_BLCA","Input","RT112","Bladder/Urinary Tract","0"
"4607","SRP092083_SRS1758726_GSM2359486_RT112_7_Input_BGJ398_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP092083_SRS1758726_GSM2359486_RT112_7_Input_BGJ398_ChIP_BLCA","Input","RT112","Bladder/Urinary Tract","0"
"4608","SRP092083_SRS1758750_GSM2359510_26_RT112_RTKi_7d_input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP092083_SRS1758750_GSM2359510_26_RT112_RTKi_7d_input_ChIP_BLCA","Input","RT112","Bladder/Urinary Tract","0"
"4609","SRP092083_SRS1758749_GSM2359509_25_RT112_DMSO_7d_input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP092083_SRS1758749_GSM2359509_25_RT112_DMSO_7d_input_ChIP_BLCA","Input","RT112","Bladder/Urinary Tract","0"
"4618","SRP119731_SRS2580931_GSM2808141_RT112_Input_rep2_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP119731_SRS2580931_GSM2808141_RT112_Input_rep2_ChIP_BLCA","Input","RT112","Bladder/Urinary Tract","0"
"4619","SRP119731_SRS2580939_GSM2808149_RT112_Input_rep1_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP119731_SRS2580939_GSM2808149_RT112_Input_rep1_ChIP_BLCA","Input","RT112","Bladder/Urinary Tract","0"
"4620","SRP172718_SRS4110299_Input_H3_in_X44_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP172718_SRS4110299_Input_H3_in_X44_BLCA","Input","HTB9","Bladder/Urinary Tract","0"
"4621","SRP135816_SRS3052332_GSM3044899_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP135816_SRS3052332_GSM3044899_Input_ChIP_BLCA","Input","RT112","Bladder/Urinary Tract","0"
"4622","SRP172718_SRS4110301_Input_H3_in_MLL3_oe_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP172718_SRS4110301_Input_H3_in_MLL3_oe_BLCA","Input","HTB9","Bladder/Urinary Tract","0"
"4623","SRP172718_SRS4110300_Input_H3_in_HTB9_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP172718_SRS4110300_Input_H3_in_HTB9_BLCA","Input","HTB9","Bladder/Urinary Tract","0"
"4624","SRP233199_SRS5716546_GSM4189716_L1207_Input_rep2_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP233199_SRS5716546_GSM4189716_L1207_Input_rep2_ChIP_BLCA","Input","L1207","Bladder/Urinary Tract","0"
"4625","SRP233199_SRS5716554_GSM4189724_L1207_Input_rep1_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP233199_SRS5716554_GSM4189724_L1207_Input_rep1_ChIP_BLCA","Input","L1207","Bladder/Urinary Tract","0"
"4626","SRP254945_SRS6415902_GSM4450676_UMUC3-c31_Unstimulated_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP254945_SRS6415902_GSM4450676_UMUC3-c31_Unstimulated_Input_ChIP_BLCA","Input","UMUC3","Bladder/Urinary Tract","0"
"4627","SRP255197_SRS6424790_GSM4453801_RT4_input_1_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP255197_SRS6424790_GSM4453801_RT4_input_1_ChIP_BLCA","Input","RT4","Bladder/Urinary Tract","0"
"4628","SRP254945_SRS6415906_GSM4450682_UMUC3-c31_Stimulated_Input_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP254945_SRS6415906_GSM4450682_UMUC3-c31_Stimulated_Input_ChIP_BLCA","Input","UMUC3","Bladder/Urinary Tract","0"
"4629","SRP255197_SRS6424791_GSM4453802_RT4_input_2_ChIP_BLCA",1,1,1,1,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP255197_SRS6424791_GSM4453802_RT4_input_2_ChIP_BLCA","Input","RT4","Bladder/Urinary Tract","0"
"4630","SRP255197_SRS6424793_GSM4453804_SCABER_input_2_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP255197_SRS6424793_GSM4453804_SCABER_input_2_ChIP_BLCA","Input","SCABER","Bladder/Urinary Tract","0"
"4631","SRP255197_SRS6424792_GSM4453803_SCABER_input_1_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP255197_SRS6424792_GSM4453803_SCABER_input_1_ChIP_BLCA","Input","SCABER","Bladder/Urinary Tract","0"
"4632","SRP255197_SRS6424794_GSM4453805_SW780_input_1_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP255197_SRS6424794_GSM4453805_SW780_input_1_ChIP_BLCA","Input","SW780","Bladder/Urinary Tract","0"
"4633","SRP255197_SRS6424796_GSM4453807_HT1376_input_1_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP255197_SRS6424796_GSM4453807_HT1376_input_1_ChIP_BLCA","Input","HT1376","Bladder/Urinary Tract","0"
"4634","SRP255197_SRS6424797_GSM4453808_HT1376_input_2_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP255197_SRS6424797_GSM4453808_HT1376_input_2_ChIP_BLCA","Input","HT1376","Bladder/Urinary Tract","0"
"4635","SRP255197_SRS6424795_GSM4453806_SW780_input_2_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP255197_SRS6424795_GSM4453806_SW780_input_2_ChIP_BLCA","Input","SW780","Bladder/Urinary Tract","0"
"4636","SRP279245_SRS7282822_GSM4752824_input_mnase_pSIN_EV_ChIP_BLCA",1,1,1,0,"/cluster/home/WeiNa/project/ecDNA/result/Cancer_from_GEO/SRP279245_SRS7282822_GSM4752824_input_mnase_pSIN_EV_ChIP_BLCA","Input","UMUC1","Bladder/Urinary Tract","0"
